user_id,birth_year,country,user_settings,plan
user_11228,1970,Lithuania,0,Regular
user_11229,1984,United Kingdom,1,Premium
user_11230,1994,Romania,0,Regular
user_11231,1993,Malta,0,Regular
user_11232,1980,United Kingdom,0,Regular
user_11233,1997,Denmark,1,Regular
user_11234,1986,Poland,0,Regular
user_11235,1983,United Kingdom,0,Regular
user_11236,1968,United Kingdom,0,Regular
user_11237,1982,Poland,0,Regular
user_11238,1983,Poland,0,Regular
user_11239,1993,Romania,1,Regular
user_11240,1990,Denmark,0,Regular
user_11241,1982,France,1,Special
user_11242,1997,United Kingdom,0,Regular
user_11243,1987,Poland,0,Regular
user_11244,1991,United Kingdom,0,Regular
user_11245,1971,Portugal,0,Regular
user_11246,1984,Portugal,0,Regular
user_11247,1991,Poland,0,Regular
user_11248,1972,Estonia,0,Regular
user_11249,1997,United Kingdom,0,Regular
user_11250,1982,Poland,0,Regular
user_11251,1997,United Kingdom,0,Regular
user_11252,1998,France,0,Regular
user_11253,1993,United Kingdom,0,Regular
user_11254,1940,United Kingdom,0,Regular
user_11255,1979,France,0,Regular
user_11256,1991,United Kingdom,0,Regular
user_11257,1982,United Kingdom,0,Regular
user_11258,1996,Ireland,0,Regular
user_11259,1972,United Kingdom,0,Premium
user_11260,1995,Estonia,0,Regular
user_11261,1971,United Kingdom,0,Regular
user_11262,1992,United Kingdom,1,Regular
user_11263,1969,Romania,0,Regular
user_11265,1994,France,0,Regular
user_11266,1995,France,0,Regular
user_11267,1994,United Kingdom,1,Regular
user_11268,1998,United Kingdom,0,Regular
user_11269,1990,France,0,Regular
user_11270,1999,France,0,Regular
user_11271,1998,United Kingdom,0,Regular
user_11272,1996,United Kingdom,0,Premium
user_11273,1996,Romania,1,Regular
user_11275,1995,Ireland,0,Regular
user_11276,1990,Estonia,0,Regular
user_11277,1995,Estonia,0,Regular
user_11278,1995,United Kingdom,0,Regular
user_11279,1964,United Kingdom,0,Regular
user_11280,1965,Portugal,0,Regular
user_11281,1988,United Kingdom,0,Regular
user_11282,1974,United Kingdom,0,Regular
user_11283,1993,United Kingdom,0,Regular
user_11284,1991,Estonia,0,Premium
user_11285,1979,United Kingdom,0,Regular
user_11286,1971,United Kingdom,0,Regular
user_11287,1988,France,0,Premium
user_11288,1974,United Kingdom,0,Premium
user_11289,1987,Romania,1,Regular
user_11290,1988,United Kingdom,0,Regular
user_11291,1965,Ireland,0,Regular
user_11293,1975,United Kingdom,0,Regular
user_11294,1965,Poland,0,Regular
user_11295,1974,France,0,Regular
user_11297,1978,United Kingdom,0,Regular
user_11299,1993,Lithuania,0,Regular
user_11300,1999,United Kingdom,0,Regular
user_11301,1996,United Kingdom,0,Regular
user_11302,1959,Poland,0,Regular
user_11303,1990,Poland,0,Regular
user_11304,1939,Ireland,0,Regular
user_11305,1960,United Kingdom,0,Regular
user_11306,1991,United Kingdom,0,Regular
user_11307,1990,Poland,0,Regular
user_11308,1990,France,0,Special
user_11309,1983,Estonia,0,Special
user_11311,1972,United Kingdom,0,Regular
user_11312,1964,United Kingdom,1,Regular
user_11313,1986,Poland,0,Regular
user_11314,1999,Ireland,0,Premium
user_11315,1984,France,0,Regular
user_11316,1992,Portugal,1,Regular
user_11317,1973,United Kingdom,0,Regular
user_11318,1980,United Kingdom,0,Regular
user_11319,1975,United Kingdom,0,Regular
user_11320,1949,United Kingdom,0,Regular
user_11322,1988,France,0,Regular
user_11323,1996,France,1,Regular
user_11324,1954,France,0,Regular
user_11325,1994,France,1,Special
user_11326,1974,United Kingdom,0,Regular
user_11327,1993,France,0,Regular
user_11328,1991,United Kingdom,0,Regular
user_11329,1971,Ireland,1,Regular
user_11330,1990,Poland,1,Special
user_11331,1963,France,0,Regular
user_11332,1995,United Kingdom,0,Premium
user_11333,1984,Denmark,0,Regular
user_11334,1970,France,0,Regular
user_11335,1972,United Kingdom,1,Special
user_11336,1989,Poland,0,Regular
user_11337,1973,United Kingdom,0,Regular
user_11338,1987,Poland,0,Regular
user_11339,1983,France,1,Regular
user_11341,1981,Poland,0,Regular
user_11342,1987,Romania,0,Regular
user_11343,1995,Estonia,0,Regular
user_11344,1984,Poland,1,Regular
user_11345,1958,France,0,Regular
user_11346,1989,United Kingdom,1,Regular
user_11347,1998,France,0,Regular
user_11348,1993,United Kingdom,0,Regular
user_11349,1992,United Kingdom,0,Regular
user_11350,1983,France,1,Regular
user_11351,2000,United Kingdom,1,Premium
user_11353,1980,Poland,1,Regular
user_11354,1986,United Kingdom,0,Regular
user_11355,1994,United Kingdom,0,Regular
user_11356,1995,United Kingdom,0,Regular
user_11357,1984,United Kingdom,0,Regular
user_11358,1988,Romania,0,Regular
user_11359,1977,United Kingdom,0,Regular
user_11360,1987,Denmark,0,Regular
user_11361,1986,Poland,0,Regular
user_11363,1990,United Kingdom,0,Regular
user_11365,1988,Malta,1,Regular
user_11366,1994,United Kingdom,0,Regular
user_11369,1978,United Kingdom,0,Regular
user_11370,1996,Ireland,1,Regular
user_11371,1990,United Kingdom,0,Regular
user_11372,1992,United Kingdom,0,Regular
user_11373,1973,Poland,0,Regular
user_11374,1993,Malta,0,Regular
user_11375,1970,United Kingdom,0,Regular
user_11377,1977,United Kingdom,0,Regular
user_11378,1981,United Kingdom,0,Regular
user_11379,1961,Poland,0,Regular
user_11380,1997,Poland,0,Premium
user_11381,1983,United Kingdom,0,Regular
user_11383,1996,United Kingdom,0,Regular
user_11385,1987,United Kingdom,0,Regular
user_11386,1979,Poland,0,Regular
user_11388,1963,United Kingdom,0,Regular
user_11389,1976,United Kingdom,0,Regular
user_11391,1991,United Kingdom,0,Regular
user_11392,1975,Romania,0,Regular
user_11393,1966,United Kingdom,0,Special
user_11394,1987,United Kingdom,0,Regular
user_11396,1996,Poland,1,Regular
user_11397,1990,United Kingdom,0,Regular
user_11398,1990,United Kingdom,0,Regular
user_11399,1989,Romania,0,Regular
user_11400,1991,Ireland,0,Regular
user_11401,1983,United Kingdom,1,Regular
user_11402,1996,Estonia,0,Regular
user_11403,1994,France,0,Regular
user_11404,1996,France,0,Regular
user_11406,1979,United Kingdom,0,Regular
user_11407,1964,Estonia,0,Regular
user_11408,1993,Poland,0,Regular
user_11410,1976,United Kingdom,0,Regular
user_11411,1984,United Kingdom,0,Regular
user_11412,1995,United Kingdom,0,Regular
user_11414,1988,Poland,0,Regular
user_11415,1996,United Kingdom,0,Regular
user_11416,1990,United Kingdom,0,Regular
user_11417,1993,Romania,0,Regular
user_11418,1987,Ireland,1,Regular
user_11420,1992,Ireland,0,Regular
user_11421,1978,Denmark,0,Regular
user_11422,1982,Poland,0,Regular
user_11423,1989,France,0,Premium
user_11424,1983,Poland,0,Regular
user_11426,1994,Estonia,0,Regular
user_11427,1994,United Kingdom,0,Regular
user_11428,1994,Poland,0,Regular
user_11429,1969,United Kingdom,0,Regular
user_11430,1978,Ireland,0,Regular
user_11431,1994,Poland,0,Regular
user_11432,1990,France,0,Regular
user_11434,1975,Poland,1,Regular
user_11435,1985,United Kingdom,1,Regular
user_11436,1993,United Kingdom,0,Premium
user_11437,1987,United Kingdom,1,Premium
user_11438,1974,Estonia,1,Regular
user_11439,1991,Lithuania,1,Regular
user_11441,1993,Ireland,0,Regular
user_11442,1980,United Kingdom,0,Regular
user_11444,1958,United Kingdom,0,Regular
user_11445,1980,Romania,0,Regular
user_11446,1981,Poland,0,Regular
user_11448,1956,United Kingdom,0,Regular
user_11450,1959,United Kingdom,0,Regular
user_11451,1976,France,0,Regular
user_11452,1966,United Kingdom,0,Regular
user_11453,1991,Poland,0,Regular
user_11454,1993,United Kingdom,0,Regular
user_11455,1996,Portugal,0,Regular
user_11456,1987,Lithuania,0,Regular
user_11457,1990,France,0,Premium
user_11458,1992,Denmark,0,Regular
user_11459,1982,Lithuania,0,Premium
user_11460,1980,United Kingdom,0,Regular
user_11461,1986,Romania,0,Regular
user_11462,1991,Ireland,0,Regular
user_11463,1988,France,0,Regular
user_11464,1979,Poland,0,Regular
user_11465,1974,Poland,0,Regular
user_11467,1980,Poland,0,Regular
user_11468,1955,United Kingdom,0,Regular
user_11469,1978,United Kingdom,0,Regular
user_11470,1967,Poland,0,Regular
user_11471,1981,United Kingdom,0,Regular
user_11472,1992,Ireland,0,Regular
user_11473,1994,Lithuania,0,Regular
user_11474,1985,Poland,0,Regular
user_11475,1992,Ireland,0,Regular
user_11477,1997,United Kingdom,0,Regular
user_11479,1989,United Kingdom,1,Special
user_11480,1961,Poland,0,Regular
user_11481,1986,United Kingdom,0,Regular
user_11482,1999,United Kingdom,0,Regular
user_11483,1957,Poland,0,Regular
user_11485,1992,Poland,1,Regular
user_11486,1993,Poland,0,Regular
user_11487,1980,Poland,0,Regular
user_11488,1983,Poland,0,Regular
user_11489,1996,France,0,Regular
user_11490,1989,United Kingdom,0,Regular
user_11491,1987,United Kingdom,0,Regular
user_11493,1967,United Kingdom,0,Regular
user_11494,1982,United Kingdom,0,Regular
user_11495,1972,United Kingdom,0,Regular
user_11496,1983,United Kingdom,0,Premium
user_11497,1986,Poland,0,Regular
user_11498,1977,United Kingdom,0,Regular
user_11499,1998,Portugal,0,Regular
user_11500,1985,France,0,Regular
user_11501,1996,United Kingdom,0,Regular
user_11502,1961,France,0,Regular
user_11504,1983,Poland,0,Regular
user_11505,1986,Poland,0,Regular
user_11506,1976,Poland,0,Special
user_11507,1986,Poland,0,Regular
user_11508,1963,Poland,0,Regular
user_11509,1978,United Kingdom,0,Premium
user_11510,1979,Lithuania,0,Regular
user_11511,1995,Ireland,0,Regular
user_11513,1956,United Kingdom,0,Premium
user_11514,1995,Ireland,0,Regular
user_11515,1997,United Kingdom,1,Regular
user_11516,1983,United Kingdom,0,Regular
user_11517,1984,Portugal,0,Regular
user_11518,1971,United Kingdom,0,Regular
user_11519,1983,Poland,1,Regular
user_11520,1995,United Kingdom,0,Regular
user_11521,1986,Malta,0,Premium
user_11522,1989,France,0,Special
user_11523,1972,United Kingdom,0,Regular
user_11525,1978,Malta,0,Regular
user_11526,1995,Romania,0,Regular
user_11527,1993,Poland,0,Regular
user_11528,1987,United Kingdom,0,Regular
user_11529,2000,United Kingdom,0,Regular
user_11530,1974,United Kingdom,0,Regular
user_11531,1977,Romania,0,Regular
user_11532,1996,United Kingdom,0,Regular
user_11533,1954,United Kingdom,0,Regular
user_11534,1996,Poland,0,Regular
user_11535,1978,Malta,1,Premium
user_11536,1991,Portugal,0,Regular
user_11537,1984,Ireland,0,Regular
user_11538,1993,United Kingdom,0,Regular
user_11540,1989,Ireland,0,Regular
user_11541,1997,Lithuania,0,Regular
user_11543,1987,United Kingdom,0,Regular
user_11544,1982,Portugal,0,Regular
user_11545,1985,France,0,Regular
user_11546,1991,United Kingdom,0,Regular
user_11547,1992,France,0,Regular
user_11548,1992,United Kingdom,0,Regular
user_11550,1987,Lithuania,1,Regular
user_11551,1994,Poland,0,Regular
user_11552,1988,Malta,0,Regular
user_11553,1967,Portugal,0,Regular
user_11554,1983,Estonia,0,Regular
user_11555,1984,United Kingdom,0,Regular
user_11556,1989,Poland,0,Regular
user_11557,2000,Malta,1,Regular
user_11558,1994,France,0,Regular
user_11559,1958,France,0,Regular
user_11561,1981,United Kingdom,0,Regular
user_11562,1959,United Kingdom,0,Regular
user_11564,1994,Romania,0,Regular
user_11565,1995,France,0,Regular
user_11567,1984,France,1,Regular
user_11568,1995,United Kingdom,0,Regular
user_11569,1977,United Kingdom,1,Regular
user_11570,1988,France,0,Regular
user_11571,1964,Romania,0,Regular
user_11572,1994,Poland,0,Regular
user_11574,1950,France,0,Regular
user_11576,1996,Poland,1,Regular
user_11577,1989,Estonia,0,Regular
user_11578,1988,United Kingdom,0,Regular
user_11579,1985,France,0,Regular
user_11580,1992,United Kingdom,0,Regular
user_11581,1984,Estonia,0,Regular
user_11582,1999,France,0,Premium
user_11584,1992,United Kingdom,1,Regular
user_11585,1991,United Kingdom,0,Regular
user_11586,1988,Estonia,1,Premium
user_11587,1989,France,0,Regular
user_11588,1957,United Kingdom,0,Premium
user_11590,1994,United Kingdom,1,Regular
user_11591,1981,Poland,0,Regular
user_11592,1990,United Kingdom,1,Regular
user_11593,2000,France,1,Regular
user_11594,1971,Romania,0,Premium
user_11595,1978,Malta,0,Regular
user_11596,1987,Malta,0,Regular
user_11597,1991,Romania,0,Premium
user_11598,2001,Poland,0,Regular
user_11599,1991,United Kingdom,0,Regular
user_11600,1998,Poland,0,Regular
user_11601,1993,Poland,0,Regular
user_11602,1960,Estonia,0,Regular
user_11603,1975,United Kingdom,0,Regular
user_11605,1982,United Kingdom,1,Regular
user_11607,2000,Malta,1,Regular
user_11608,1992,Romania,1,Regular
user_11609,1988,United Kingdom,0,Regular
user_11610,1982,Malta,0,Regular
user_11611,1976,Poland,0,Regular
user_11612,1986,United Kingdom,0,Regular
user_11613,1997,Malta,0,Regular
user_11614,1972,United Kingdom,0,Regular
user_11615,1984,Malta,0,Regular
user_11616,1998,United Kingdom,0,Regular
user_11617,1990,Malta,0,Regular
user_11618,1984,France,0,Regular
user_11619,1997,Romania,0,Regular
user_11621,1993,United Kingdom,0,Special
user_11623,1985,United Kingdom,0,Regular
user_11624,1995,Estonia,0,Regular
user_11625,1999,United Kingdom,0,Regular
user_11627,1999,Poland,0,Regular
user_11628,1948,United Kingdom,0,Regular
user_11629,1962,United Kingdom,0,Regular
user_11630,1980,Romania,0,Special
user_11631,1966,Romania,0,Regular
user_11632,1995,Poland,0,Regular
user_11634,1994,United Kingdom,0,Regular
user_11635,1975,Poland,0,Regular
user_11637,1984,France,0,Regular
user_11638,1954,United Kingdom,0,Regular
user_11639,1967,United Kingdom,0,Regular
user_11640,1983,Estonia,0,Regular
user_11641,1978,United Kingdom,0,Regular
user_11643,1996,United Kingdom,0,Regular
user_11644,1990,United Kingdom,0,Regular
user_11645,1973,Estonia,0,Regular
user_11646,1992,Estonia,0,Regular
user_11647,1983,Estonia,0,Regular
user_11648,1994,United Kingdom,0,Regular
user_11649,1990,Portugal,1,Regular
user_11650,1993,United Kingdom,1,Regular
user_11652,1956,Poland,0,Regular
user_11653,1989,United Kingdom,0,Regular
user_11654,1995,Poland,0,Regular
user_11655,1986,Estonia,0,Regular
user_11656,1962,United Kingdom,0,Regular
user_11657,1976,United Kingdom,0,Regular
user_11658,1970,United Kingdom,0,Regular
user_11659,1990,Estonia,0,Regular
user_11661,1995,Denmark,1,Regular
user_11663,1997,Poland,0,Regular
user_11664,1975,United Kingdom,0,Regular
user_11665,1975,Portugal,0,Regular
user_11666,1987,United Kingdom,0,Regular
user_11667,1989,Estonia,0,Regular
user_11669,2000,Poland,1,Regular
user_11670,1972,United Kingdom,0,Regular
user_11671,1984,Denmark,0,Regular
user_11672,1969,United Kingdom,1,Regular
user_11673,1961,Denmark,0,Regular
user_11674,1987,Poland,0,Regular
user_11675,1998,Poland,0,Regular
user_11676,1985,United Kingdom,0,Regular
user_11677,1990,Poland,0,Regular
user_11678,1977,France,0,Regular
user_11681,1960,United Kingdom,0,Regular
user_11682,1997,United Kingdom,0,Regular
user_11683,1985,France,0,Regular
user_11685,1980,United Kingdom,1,Premium
user_11686,1963,United Kingdom,0,Regular
user_11687,1991,Poland,0,Regular
user_11689,1990,Poland,0,Regular
user_11690,1994,France,0,Regular
user_11692,1967,United Kingdom,0,Regular
user_11693,1999,United Kingdom,0,Regular
user_11694,1988,United Kingdom,0,Regular
user_11695,1989,United Kingdom,0,Regular
user_11697,1985,United Kingdom,0,Premium
user_11698,1993,Poland,1,Regular
user_11700,1988,United Kingdom,0,Regular
user_11701,1992,Ireland,0,Regular
user_11702,1981,Romania,0,Regular
user_11704,1983,Poland,1,Regular
user_11705,1985,United Kingdom,1,Special
user_11706,1988,Poland,0,Regular
user_11709,1993,France,0,Regular
user_11710,1990,France,1,Special
user_11711,1971,Denmark,0,Regular
user_11712,1992,France,0,Regular
user_11713,1972,France,1,Premium
user_11714,1964,United Kingdom,0,Regular
user_11715,1980,Denmark,0,Regular
user_11716,1999,Poland,1,Special
user_11717,1993,Ireland,0,Regular
user_11718,2000,United Kingdom,0,Regular
user_11719,1992,Estonia,0,Regular
user_11720,1997,United Kingdom,0,Regular
user_11721,1989,France,0,Premium
user_11722,1977,United Kingdom,0,Regular
user_11723,2000,United Kingdom,0,Regular
user_11724,1983,Ireland,0,Regular
user_11725,1982,United Kingdom,1,Premium
user_11726,1994,Poland,0,Regular
user_11727,1973,Ireland,0,Regular
user_11728,1961,United Kingdom,1,Regular
user_11729,1993,United Kingdom,0,Regular
user_11731,1981,United Kingdom,0,Regular
user_11732,1988,United Kingdom,0,Regular
user_11734,1948,United Kingdom,0,Regular
user_11735,1963,Romania,0,Regular
user_11736,1989,United Kingdom,0,Regular
user_11737,1951,United Kingdom,0,Regular
user_11738,1983,United Kingdom,0,Regular
user_11739,1975,Lithuania,0,Regular
user_11740,1985,United Kingdom,0,Regular
user_11741,1999,Ireland,0,Regular
user_11743,1999,United Kingdom,0,Regular
user_11744,1983,United Kingdom,1,Regular
user_11745,1982,France,0,Regular
user_11746,1968,United Kingdom,0,Regular
user_11748,1992,United Kingdom,0,Premium
user_11749,1983,United Kingdom,0,Regular
user_11750,1976,Poland,0,Regular
user_11751,1970,Ireland,0,Regular
user_11752,1994,Denmark,0,Regular
user_11753,1993,Poland,0,Regular
user_11754,1992,United Kingdom,0,Regular
user_11755,1991,Poland,0,Regular
user_11756,1995,Estonia,0,Regular
user_11757,1992,United Kingdom,0,Regular
user_11758,1975,Malta,0,Regular
user_11759,1981,Portugal,0,Regular
user_11760,2000,United Kingdom,0,Regular
user_11762,1996,Poland,0,Regular
user_11763,1997,Poland,0,Regular
user_11764,1989,Ireland,1,Premium
user_11766,1982,Estonia,0,Regular
user_11767,1995,Romania,0,Regular
user_11769,1984,Denmark,0,Regular
user_11770,1992,United Kingdom,0,Regular
user_11771,1967,France,0,Regular
user_11772,1964,Ireland,0,Regular
user_11775,1984,Romania,0,Regular
user_11776,1987,Poland,1,Regular
user_11777,1992,France,0,Regular
user_11778,1999,France,0,Premium
user_11779,1995,Portugal,0,Regular
user_11780,1989,Portugal,0,Regular
user_11781,1985,United Kingdom,0,Regular
user_11782,1998,United Kingdom,0,Regular
user_11783,1995,France,0,Regular
user_11784,1992,Poland,1,Regular
user_11786,1964,Malta,0,Regular
user_11787,1995,France,0,Regular
user_11788,1985,France,0,Regular
user_11789,1977,Portugal,0,Regular
user_11790,1996,Denmark,0,Regular
user_11791,1993,United Kingdom,0,Regular
user_11792,1991,United Kingdom,0,Regular
user_11793,1983,United Kingdom,0,Regular
user_11794,1987,Romania,0,Regular
user_11796,1996,France,0,Regular
user_11797,1989,Ireland,0,Regular
user_11798,1975,United Kingdom,1,Regular
user_11800,1991,France,0,Regular
user_11801,1988,United Kingdom,0,Regular
user_11803,1995,United Kingdom,0,Regular
user_11808,1992,Poland,0,Regular
user_11810,1994,United Kingdom,1,Regular
user_11811,1980,France,1,Regular
user_11812,1982,France,0,Regular
user_11813,1988,Ireland,0,Regular
user_11814,1979,Romania,0,Regular
user_11815,1996,Portugal,0,Regular
user_11816,1975,Poland,0,Regular
user_11817,1995,Romania,0,Regular
user_11818,1999,United Kingdom,0,Regular
user_11819,1995,Poland,0,Regular
user_11820,1990,United Kingdom,0,Regular
user_11821,1963,United Kingdom,0,Regular
user_11822,1982,United Kingdom,0,Regular
user_11823,1993,France,0,Regular
user_11824,1999,Lithuania,0,Regular
user_11825,1983,Estonia,0,Regular
user_11826,1997,Denmark,0,Regular
user_11827,1989,United Kingdom,0,Regular
user_11828,1979,France,0,Regular
user_11829,1990,Poland,1,Regular
user_11830,1999,Denmark,0,Regular
user_11831,1969,Romania,0,Regular
user_11832,1995,Denmark,0,Regular
user_11835,1988,Malta,0,Regular
user_11836,1986,United Kingdom,1,Special
user_11837,1988,Poland,1,Special
user_11838,1980,United Kingdom,0,Premium
user_11839,1989,Denmark,0,Regular
user_11840,1993,Malta,1,Regular
user_11841,1984,United Kingdom,0,Premium
user_11842,1994,United Kingdom,0,Regular
user_11843,1969,United Kingdom,0,Regular
user_11844,1992,Poland,0,Regular
user_11845,1989,Ireland,1,Regular
user_11846,1992,Malta,0,Regular
user_11847,1990,United Kingdom,0,Regular
user_11848,1973,Poland,0,Regular
user_11849,1970,United Kingdom,0,Regular
user_11850,1987,United Kingdom,0,Regular
user_11851,1988,Romania,0,Regular
user_11852,1964,United Kingdom,0,Regular
user_11853,1957,United Kingdom,0,Regular
user_11854,1983,Portugal,0,Regular
user_11855,1987,United Kingdom,0,Premium
user_11856,1988,Estonia,0,Regular
user_11857,1988,United Kingdom,0,Regular
user_11859,1973,France,0,Regular
user_11860,1979,Estonia,0,Regular
user_11861,1997,United Kingdom,0,Regular
user_11862,1992,Portugal,0,Regular
user_11863,1965,United Kingdom,0,Regular
user_11864,1966,United Kingdom,0,Regular
user_11865,1986,United Kingdom,1,Regular
user_11866,1994,Ireland,0,Regular
user_11869,1989,France,0,Regular
user_11870,1992,Poland,0,Regular
user_11871,1994,Poland,0,Regular
user_11872,1989,United Kingdom,1,Regular
user_11873,1981,Poland,0,Regular
user_11874,1977,United Kingdom,0,Regular
user_11875,1979,Portugal,0,Regular
user_11876,1988,Ireland,0,Regular
user_11878,1982,France,0,Regular
user_11879,1990,United Kingdom,0,Regular
user_11880,1990,United Kingdom,0,Regular
user_11881,1998,United Kingdom,0,Regular
user_11882,1976,France,0,Regular
user_11883,1996,United Kingdom,1,Regular
user_11884,1970,Denmark,0,Regular
user_11885,1984,United Kingdom,0,Regular
user_11886,1994,United Kingdom,0,Regular
user_11888,1987,Romania,0,Regular
user_11889,1994,United Kingdom,0,Regular
user_11890,1956,Lithuania,0,Regular
user_11891,1958,United Kingdom,0,Regular
user_11892,1980,Poland,0,Regular
user_11893,1973,Portugal,0,Regular
user_11895,1999,United Kingdom,0,Regular
user_11897,1995,Poland,0,Regular
user_11898,1971,United Kingdom,0,Regular
user_11899,1962,Portugal,0,Regular
user_11902,1995,Denmark,0,Regular
user_11903,1987,France,0,Regular
user_11904,1949,Estonia,0,Regular
user_11905,1978,United Kingdom,0,Regular
user_11906,1986,Portugal,1,Regular
user_11907,1983,United Kingdom,0,Regular
user_11908,1965,United Kingdom,0,Regular
user_11909,1984,Romania,1,Regular
user_11911,1990,Poland,0,Regular
user_11912,1985,Estonia,0,Regular
user_11913,1993,France,0,Regular
user_11914,1996,United Kingdom,0,Regular
user_11916,1998,United Kingdom,0,Regular
user_11917,1991,Malta,0,Regular
user_11918,1989,United Kingdom,0,Regular
user_11919,1992,France,0,Regular
user_11921,1996,Ireland,0,Regular
user_11922,1996,Ireland,1,Regular
user_11926,2000,Estonia,0,Regular
user_11927,1994,France,0,Regular
user_11929,1992,Romania,0,Regular
user_11931,1994,United Kingdom,0,Regular
user_11932,1995,United Kingdom,0,Regular
user_11933,1986,Ireland,0,Regular
user_11934,1950,United Kingdom,0,Regular
user_11935,1980,United Kingdom,0,Regular
user_11936,1987,Romania,0,Special
user_11937,1992,United Kingdom,0,Regular
user_11938,1993,United Kingdom,0,Regular
user_11939,1977,United Kingdom,0,Regular
user_11941,1999,United Kingdom,0,Regular
user_11943,1981,United Kingdom,0,Regular
user_11944,1982,Poland,0,Regular
user_11945,1982,Portugal,0,Regular
user_11946,1960,United Kingdom,0,Regular
user_11947,1983,Portugal,0,Regular
user_11950,1996,Poland,0,Regular
user_11951,1994,Estonia,0,Regular
user_11952,1995,France,0,Regular
user_11954,1982,Romania,0,Regular
user_11955,1997,Poland,0,Regular
user_11956,1990,Poland,0,Regular
user_11958,1975,United Kingdom,0,Regular
user_11961,1986,Poland,0,Regular
user_11962,1994,United Kingdom,0,Regular
user_11963,1986,Poland,0,Regular
user_11964,1989,Estonia,0,Regular
user_11965,1989,United Kingdom,0,Regular
user_11966,1976,Poland,0,Regular
user_11968,1993,Poland,1,Regular
user_11969,1989,Poland,0,Regular
user_11972,1991,Estonia,1,Regular
user_11973,1973,Estonia,0,Regular
user_11975,1988,United Kingdom,0,Regular
user_11976,1965,Portugal,0,Regular
user_11977,1947,Estonia,0,Regular
user_11978,1990,Lithuania,0,Regular
user_11980,1987,United Kingdom,1,Premium
user_11981,1998,Estonia,0,Regular
user_11984,1997,Romania,0,Regular
user_11985,1982,Estonia,0,Regular
user_11986,1972,United Kingdom,0,Regular
user_11987,1977,Poland,0,Regular
user_11988,1985,United Kingdom,0,Regular
user_11991,1986,Estonia,0,Regular
user_11993,1992,France,0,Special
user_11994,1959,Ireland,0,Regular
user_11995,1984,Poland,0,Regular
user_11996,1975,Portugal,0,Regular
user_11997,1957,Ireland,0,Regular
user_11998,1979,United Kingdom,0,Regular
user_11999,1987,Portugal,0,Regular
user_12000,1999,Romania,0,Regular
user_12001,1983,Malta,0,Regular
user_12002,1995,France,0,Regular
user_12004,1989,Estonia,0,Regular
user_12005,1985,United Kingdom,0,Regular
user_12006,1981,Poland,1,Regular
user_12007,1993,Romania,0,Regular
user_12009,1957,United Kingdom,0,Regular
user_12010,1959,France,0,Regular
user_12012,1991,United Kingdom,0,Regular
user_12013,1999,France,0,Regular
user_12015,1982,Portugal,0,Regular
user_12016,1987,United Kingdom,0,Special
user_12017,1985,Poland,0,Regular
user_12018,1952,United Kingdom,0,Regular
user_12019,2000,Ireland,0,Regular
user_12020,1999,Malta,0,Regular
user_12021,1952,United Kingdom,0,Regular
user_12023,1972,France,0,Regular
user_12024,1986,Romania,1,Regular
user_12025,1988,Poland,0,Regular
user_12026,1979,France,0,Regular
user_12027,1987,United Kingdom,0,Regular
user_12028,1986,United Kingdom,1,Regular
user_12029,1989,Estonia,0,Regular
user_12030,1988,Estonia,0,Regular
user_12031,1968,United Kingdom,0,Regular
user_12032,1971,United Kingdom,0,Regular
user_12033,1975,Estonia,1,Special
user_12034,1988,United Kingdom,0,Regular
user_12035,1989,United Kingdom,0,Regular
user_12038,1982,France,0,Regular
user_12039,1991,United Kingdom,1,Regular
user_12040,1992,Lithuania,0,Regular
user_12041,1967,United Kingdom,0,Regular
user_12042,1993,France,0,Regular
user_12043,1994,United Kingdom,1,Regular
user_12044,1995,United Kingdom,0,Regular
user_12045,1995,Poland,0,Regular
user_12046,1963,France,0,Regular
user_12047,1997,France,0,Regular
user_12048,1970,France,0,Regular
user_12051,1993,France,0,Regular
user_12052,1969,United Kingdom,1,Regular
user_12053,1987,Malta,1,Regular
user_12055,1985,United Kingdom,0,Regular
user_12060,1989,France,0,Regular
user_12061,1970,Estonia,0,Regular
user_12062,1989,Estonia,0,Regular
user_12063,1997,United Kingdom,0,Regular
user_12064,1977,Romania,1,Regular
user_12066,1988,Poland,1,Regular
user_12067,1983,United Kingdom,0,Regular
user_12068,1961,Estonia,0,Regular
user_12071,1976,Poland,0,Regular
user_12072,1986,United Kingdom,0,Regular
user_12073,1996,Lithuania,0,Regular
user_12074,1988,France,1,Regular
user_12075,1966,United Kingdom,0,Regular
user_12077,1995,Ireland,0,Regular
user_12078,1990,Poland,0,Regular
user_12079,1994,United Kingdom,0,Regular
user_12080,1991,Malta,0,Regular
user_12081,1995,Estonia,0,Regular
user_12082,1990,United Kingdom,1,Regular
user_12084,1996,Ireland,1,Regular
user_12086,1976,United Kingdom,1,Special
user_12088,1977,Estonia,0,Premium
user_12089,1994,Romania,1,Regular
user_12090,1988,Lithuania,0,Regular
user_12091,1991,United Kingdom,0,Regular
user_12093,1990,United Kingdom,0,Regular
user_12094,1986,United Kingdom,0,Regular
user_12095,1987,Poland,0,Regular
user_12096,1980,Ireland,0,Regular
user_12097,1997,United Kingdom,0,Regular
user_12098,1989,United Kingdom,0,Regular
user_12099,1990,Romania,1,Regular
user_12100,1983,France,0,Regular
user_12101,1978,Estonia,1,Regular
user_12103,1970,Ireland,0,Regular
